host_id,host_name,host_location,host_is_superhost,host_neighbourhood,host_listings_count
2297302,"Milen & Joes","Amsterdam, Noord-Holland, The Netherlands","f","Amsterdam Centrum",1
2299713,"Janny","Amsterdam, Noord-Holland, The Netherlands","f","Zeeburg",1
2378237,"Rachelle","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2402296,"Corry","Amsterdam, Noord-Holland, The Netherlands","f","Slotervaart",1
2418579,"Julia","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2469696,"Rosemarijn","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
2483843,"Alban","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
2501656,"Carinia","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
2536209,"Martijn","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
2541099,"Anne-Marie","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
2569931,"Harriet","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2597578,"Lotte","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2276324,"Noor","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
356740,"Dimphy","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
534206,"Linda","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
2674073,"Daan & Jelena","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
2303229,"Dirk","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
2677807,"Sander","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
1500854,"Stephanie","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2737834,"Sophia","Amsterdam, Noord-Holland, The Netherlands","f","Buitenveldert-West",1
2761838,"Yulia","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
2460218,"JoÃ«lle","Amsterdam, Noord-Holland, The Netherlands","f","Westelijke Eilanden",1
2778131,"Clementine","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2797260,"Noriko","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
2717897,"Mila","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2831228,"Veronique","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
405625,"Daphne","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2866493,"Jacqueline","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
2868026,"Emer","Amsterdam, Noord-Holland, The Netherlands","f","Volewijck",1
199266,"Anne","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
1501059,"Bacco","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
2901110,"Fanneke","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2906309,"Dounia","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2906532,"Roosien","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
2913467,"Ido","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
2914846,"Lotte","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
2871004,"Laura","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
2976221,"Maurits","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2977834,"Roos","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3038971,"Mihai","Amsterdam, Noord-Holland, The Netherlands","f","Buitenveldert-West",1
3111814,"Daniel","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
3113556,"Ingmar","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3103819,"Mathilde","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3146203,"Mattheus","Amsterdam, Noord-Holland, The Netherlands","f","Amsterdam Centrum",1
2922757,"Fleur","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3181829,"Joeri","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
2293300,"Krista","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
3207136,"Steve","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3209034,"Ben","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3220306,"Susanne","Amsterdam, Noord-Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
1909580,"Bart & Sharon","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2841990,"Xander","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3265689,"Rosa","Amsterdam, Noord-Holland, The Netherlands","f","Westelijke Eilanden",1
3281176,"Roland","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3266011,"Renee","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
1634910,"Derk","Amsterdam, Noord-Holland, The Netherlands","f","Buitenveldert-West",1
3336575,"Maaike","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
3340533,"Fay","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3350109,"Anna & Derk","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
3358777,"Jazz","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3361425,"Marcus","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3375589,"Fred Alexander","Amsterdam, Noord-Holland, The Netherlands","f","Oostzanerwerf",1
3375808,"Paul","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3080120,"Jorrien","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3399045,"Han","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
1609969,"Inez","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3430839,"Chaya","Amsterdam, Noord-Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
3460384,"Bastiaan","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
2309485,"Ned","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
3508107,"Martijn En Susanne","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3564543,"Daniel","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
3498202,"Freek","Amsterdam, Noord-Holland, The Netherlands","f","Weesperbuurt en Plantage",1
3596051,"Vanessa","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3586216,"Marloes","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
3603862,"Janjaap","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
3606809,"Hein","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3397629,"Willem","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3517912,"Barbara","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
1617692,"Marlies","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3673389,"Nienke","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3681248,"Lisette","Amsterdam, Noord-Holland, The Netherlands","f","Weesperbuurt en Plantage",1
2411384,"Kim","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
675326,"Josephine","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
1725014,"Melissa","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
3734697,"Erick","Amsterdam, Noord-Holland, The Netherlands","f","Zeeburg",1
3744541,"Daphne","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3781782,"Jeroen","Amsterdam, Noord-Holland, The Netherlands","f","Weesperbuurt en Plantage",1
3788198,"Martin","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
2460974,"Marjanne","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3823268,"Geerke","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
3880042,"Marjo","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3888452,"Zahra","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3898249,"Quincy","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3482922,"Paul","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3896953,"Jord","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
3986784,"Rachel + Titus","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
4000086,"Ingo & Marlies","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4063638,"Alexandra","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
4068486,"Danielle","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
4075972,"Maurits","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
4109239,"Sevgi","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2403906,"Marlies","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4117326,"Bas","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
4117053,"Peggy","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
4150161,"Tanne","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
4120042,"Aafke","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
1485821,"Florence","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4207199,"Mark","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
1657181,"Charlie","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3718408,"Bruce","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
4225603,"Niels","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4194155,"Roel & Joyce","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4294559,"Maria","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
4319538,"Le Jardin","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
4322943,"Hinke","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4312792,"Dominique","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
3054367,"Dorine","Amsterdam, Noord-Holland, The Netherlands","f","Weesperbuurt en Plantage",1
4371112,"Hans","Amsterdam, Noord-Holland, The Netherlands","f","Stadionbuurt",1
551716,"Kim","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4402188,"Angelique","Amsterdam, Noord-Holland, The Netherlands","f","Amsterdam Centrum",1
4398387,"Joyce","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
4475783,"LÃ©onie","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
4521818,"Nils","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
2620478,"Niels","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4560570,"Eero","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4585922,"Alan","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2056454,"Marijn","Amsterdam, Noord-Holland, The Netherlands","f","Amsterdam Centrum",1
2705990,"Alessandro","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
1917728,"Victor","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4280207,"Hilde & Harm","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
2049167,"Lucas","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
3205205,"Chantal","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4443157,"Arne","Amsterdam, Noord-Holland, The Netherlands","f","Overtoomse Veld",1
1383927,"Thijs & Liedewij","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
2352384,"Denise","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
2976877,"Donate","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3885521,"Gennie","Amsterdam, Noord-Holland, The Netherlands","f","Stadionbuurt",1
3767380,"Larissa","Amsterdam, Noord-Holland, The Netherlands","f","Slotervaart",1
4438341,"Neletta","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
3014599,"Nina","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
2480643,"Emma","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
2687994,"Michael","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
1494200,"Esther","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
2095158,"Claudio","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
2865695,"Niels","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
1743443,"Diederik","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
3358502,"Jeroen","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4109781,"Suzanne","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3296357,"Jasmine","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
4603865,"Juriaan","Amsterdam, Noord-Holland, The Netherlands","f","De Wallen",1
3399630,"Mario","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3913238,"Manon","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3051822,"Reinier","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
2694521,"Marloes","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
4380449,"Johan","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
2526159,"Jasper & Diane","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
3477524,"Eefje","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2353917,"David","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3542621,"Rogier","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4479330,"Jill","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
2067960,"Stefania","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3492012,"Astrid, Mitchell & Lewis","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
4197303,"Viola & Daniel","Amsterdam, Noord-Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
399461,"Joost","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
3960806,"Mette","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
1326792,"Edward","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4155420,"Jet","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3188453,"Mark","Amsterdam, Noord-Holland, The Netherlands","f","Banne Buiksloot",1
2221665,"Monique","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
867565,"Hanneke","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3996463,"Daan","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
195580,"Jakob","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4659585,"Valerie","Amsterdam, Noord-Holland, The Netherlands","f","Weesperbuurt en Plantage",1
2774147,"Gloria","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
1487971,"Hanneke","Amsterdam, Noord-Holland, The Netherlands","f","Amsterdam Centrum",1
3653201,"Willem","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3071330,"Angie","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
1818293,"Jobien","Amsterdam, Noord-Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
2142811,"Fab","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
1221263,"Lieke & Martijn","Amsterdam, Noord-Holland, The Netherlands","f","Stadionbuurt",1
3042726,"Julius","Amsterdam, Noord-Holland, The Netherlands","f","Landelijk Noord",1
1176129,"Barbara","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
4270754,"Jop & Mariska","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
3402881,"Jeroen","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
3643015,"Thijs","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
1448980,"Laila","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
4179993,"Sophie","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
1400639,"Patrick","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
1343018,"Melle","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
2354909,"Idan","Amsterdam, Noord-Holland, The Netherlands","f","Slotermeer-Noordoost",1
4239966,"Olivier","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
3718546,"James And Leonie","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2250933,"Suzanne","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
262799,"Niels","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
2667862,"Mark","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2450395,"Joachim","Amsterdam, Noord-Holland, The Netherlands","f","Volewijck",1
4638813,"Pascal","Amsterdam, Noord-Holland, The Netherlands","f","Volewijck",1
4685354,"Michelle","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
922621,"Marijn","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
3592822,"Miguel","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3505809,"Robert-Willem","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
3684584,"Florian","Amsterdam, Noord-Holland, The Netherlands","f","Oostzanerwerf",1
3105007,"Sip","Amsterdam, Noord-Holland, The Netherlands","f","Westelijke Eilanden",1
2089403,"Walter","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
1799450,"Lucas","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
1246833,"Bart","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
2924208,"Marthe","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2064137,"Sophie","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
2209324,"Letty","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
3293310,"Jasper","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
2526812,"Margot","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
2427338,"Felicia & Marc","Amsterdam, Noord-Holland, The Netherlands","f","Tuindorp Buiksloot",1
971085,"Rod","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
2273227,"Joost","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3359487,"Malu","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
3748993,"Esther","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
3605964,"Marijs","Amsterdam, Noord-Holland, The Netherlands","f","Volewijck",1
3536910,"Maarten En Sophia","Amsterdam, Noord-Holland, The Netherlands","f","De Wallen",1
2052755,"Mark","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
1128421,"Joris","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
2498713,"Minke","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
277329,"Sarah","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3386366,"Jeroen","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2107610,"Jesse","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3350807,"Sezen & Jeroen","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3855104,"Gerbrand","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
410152,"Derk","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
1347933,"Simon","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
522491,"Sridhar & Smitha","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
1474874,"Roos","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
2987689,"Julia","Amsterdam, Noord-Holland, The Netherlands","f","Stadionbuurt",1
3193904,"Jean-Michel","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
1023202,"Kay","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2178959,"Lars","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
3672917,"Marjolein","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4066814,"Vivian","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
4266844,"Onno","Amsterdam, Noord-Holland, The Netherlands","f","Osdorp",1
4381603,"Eelke","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwendam-Noord",1
4349277,"Hj","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
3680764,"Jurjen","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4643926,"Claire","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
2661365,"Marieke","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
4022291,"Sophie","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
2047798,"Tamar","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
1876613,"Darla","Amsterdam, Noord-Holland, The Netherlands","f","Amsterdam Centrum",1
2778693,"Robin","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
1872193,"Floor","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
4645196,"Ilan","Amsterdam, Noord-Holland, The Netherlands","f","Buitenveldert-West",1
499671,"Ruben","Amsterdam, Noord-Holland, The Netherlands","f","Slotervaart",1
2563126,"Mart","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
452487,"Johan","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
977201,"Charles","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
1886463,"Elodie","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4522084,"Jasper","Amsterdam, Noord-Holland, The Netherlands","f","Hoofddorppleinbuurt",1
1395158,"Sanne","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2049540,"Willem","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
4359253,"Dartanjan","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
1139469,"Robert","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
3000804,"Stijn","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
715289,"Cat","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3000574,"Marlie & Kjell","Amsterdam, Noord-Holland, The Netherlands","f","Oud-Zuid",1
2037401,"Teun","Amsterdam, Noord-Holland, The Netherlands","f","De Wallen",1
2618733,"Tim","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
2868130,"Agnes & Thomas","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
92194,"Taco & Iwanna","Amsterdam, Noord-Holland, The Netherlands","f","Zeeburg",1
373226,"Louise","Amsterdam, Noord-Holland, The Netherlands","f","Westelijke Eilanden",1
2265168,"Andrea","Amsterdam, Noord-Holland, The Netherlands","f","Slotervaart",1
2651625,"Jussi","Amsterdam, Noord-Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
3669392,"Hans","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
62658,"Karin","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
4616312,"Reinier","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
166264,"Han","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
2999066,"Jorieke","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
3657336,"Willeke","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4178937,"Dorien","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
3332212,"Annemiek","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
3363026,"Mark","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
3043156,"Simone","Amsterdam, Noord-Holland, The Netherlands","f","IJplein en Vogelbuurt",1
1687485,"Remus","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4473752,"Michiel","Amsterdam, Noord-Holland, The Netherlands","f","Nieuwmarkt en Lastage",1
2046937,"Dionne","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
3080204,"Sariette & Tim","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
1796476,"Dominique","Amsterdam, Noord-Holland, The Netherlands","f","Volewijck",1
3158611,"Marieke","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2985418,"Amika","Amsterdam, Noord-Holland, The Netherlands","f","Indische Buurt",1
4301272,"Milou","Amsterdam, Noord-Holland, The Netherlands","f","De Wallen",1
4427983,"Hans Pieter","Amsterdam, Noord-Holland, The Netherlands","f","Stadionbuurt",1
1104538,"Colin","Amsterdam, Noord-Holland, The Netherlands","f","Frederik Hendrikbuurt",1
1647820,"Lenore","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
350995,"Maud","Amsterdam, Noord-Holland, The Netherlands","f","Zeeburg",1
2193869,"Sanne","Amsterdam, Noord-Holland, The Netherlands","f","Watergraafsmeer",1
1018575,"Rogier","Amsterdam, Noord-Holland, The Netherlands","f","Slotervaart",1
2825829,"Merel","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
3513031,"Monique & Chris","Amsterdam, Noord-Holland, The Netherlands","f","Oostelijke Eilanden en Kadijken",1
2241489,"Laurens","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
2160394,"Serge","Amsterdam, Noord-Holland, The Netherlands","f","Buikslotermeer",1
1738407,"Laurence","Amsterdam, Noord-Holland, The Netherlands","f","De Pijp",1
4179931,"Vera","Amsterdam, Noord-Holland, The Netherlands","f","Rivierenbuurt",1
2794984,"Ben","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
4630778,"Marjolein","Amsterdam, Noord-Holland, The Netherlands","f","Oosterparkbuurt",1
1915653,"Ingrid","Amsterdam, Noord-Holland, The Netherlands","f","Oost",1
4555414,"Jasper","Amsterdam, Noord-Holland, The Netherlands","f","Museumkwartier",1
2797892,"Niki","Amsterdam, Noord-Holland, The Netherlands","f","Grachtengordel",1
3097516,"Ester","Amsterdam, Noord-Holland, The Netherlands","f","Spaarndammer en Zeeheldenbuurt",1
2381362,"Ella","Amsterdam, Noord-Holland, The Netherlands","f","Bos en Lommer",1
81361,"Willem","Amsterdam, Noord-Holland, The Netherlands","f","Jordaan",1
